sample_id,source_multiplier,wind_speed_mps,wind_dir_deg,background_mean_counts,response_error,sigma_y_multiplier,sigma_z_multiplier,Q_dot_Bq_s,response_factor,background_sigma_counts,threshold_n_sigma,x_m,y_m,run_name
2047,0.6958620683576091,3.8640339208311834,-1.8810656943843942,7160.506702668185,0.7461154690516478,1.3241755213788515,1.1496065135152853,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2048,1.1856668829421901,3.2918058782621262,-2.2348248983585024,7123.524124688661,0.932907291351581,0.7909997772084494,1.0554304526359388,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2049,1.1182375614223306,2.450571980061185,-4.628226285483354,6992.964654331144,1.2237689740853646,1.1451192669881123,0.6164105886021815,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2050,0.4900832847630526,3.2793775140885955,-13.092240938602256,7109.258754300992,0.8957562218663567,1.0956789000834146,0.58379486277386,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2051,1.1567521903227658,2.812779718289023,5.1644077359037865,7158.880511152861,1.049628537511939,0.914034928964926,1.109064973697268,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2052,1.045915269155336,3.96626949747257,-1.8379998967945397,7207.121403983827,1.0340978473304856,0.7093506427125302,1.5528309495798822,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2053,2.029074644908286,2.9830604316021287,11.05592675516257,7186.065627162551,0.96438044257833,1.5238122154081155,0.7933256267792455,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2054,1.0110397736442007,2.3788387249796887,3.9249067466213066,7230.130100711355,1.026361625788802,1.031968209121483,1.124931190011856,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2055,1.4887136205156375,3.704991774735613,-1.8444870027402762,7252.722780178134,1.1076432182234746,1.0379918288589574,0.8843642026368471,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2056,0.9272297519640489,2.1221918249385205,-5.572986280607859,7234.268523892174,0.8660915641348322,1.3512778587747116,0.8836939613039735,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2057,1.2165509781143047,3.487231814563538,-7.738507683525309,7353.46686874759,1.033702177530763,1.2593260230407692,1.4957079598840701,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2058,0.6882324788450652,3.545927949974781,3.680672001602163,7231.6409460788645,0.9607017831284761,1.2650622004887349,1.3929654333833925,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2059,1.7772849079775876,2.765196053632697,-13.9017169797105,7060.063401728205,0.8938324099051294,0.9352508889093606,0.9008572588723041,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2060,0.7268317625898331,3.261307147423203,10.222800991351843,7361.24400667567,0.8449202071513802,1.279829565069003,1.36738104586139,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2061,0.9972138594224578,2.3761477524693504,1.3789877849506702,7218.990006377791,0.9910981949912449,0.8619716688394599,0.9190811840390931,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2062,2.1322269109246323,3.5433505128721086,21.728650321338876,7153.67471719982,1.0091139019118833,0.9850170290148688,1.1535483318165705,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2063,0.8420595420417536,3.8975738645962643,-6.113186429630511,7194.99611724086,1.182898184236886,1.3375652156881823,0.7483116977906544,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2064,0.8503914550743854,3.9639152295297535,-6.305341873056422,7215.1117855050625,0.8863308405957694,0.7212228408271707,1.0981855477614688,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2065,0.4798844373122048,2.4305034075018748,-12.297295349775926,7194.842969974641,1.0204124643916912,1.0209941810385317,0.8730626603346238,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2066,1.052424194113417,2.8325741727717793,-11.401660083633907,7298.077965447163,1.0791601867239378,1.281869675157662,1.4852548060831126,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2067,1.1585330439210526,3.4211925735918074,13.001321759805439,7154.003072242946,0.8574187649283986,0.9161216437718714,1.2101791647147615,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2068,0.5654480412382992,3.7036775802972293,6.095720973459612,7173.733840430464,1.101789778410195,1.1446035597517719,1.1717513527194214,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2069,1.466508198947875,2.6606534121761913,-3.407318499217609,7462.4339446933645,0.9925912606505937,1.0769676063812363,1.1843672792402544,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2070,0.7709137973341171,2.9667334831932295,7.072711595106169,7399.218637826683,0.8545300014231848,0.8815221949088602,0.8428607944064856,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2071,1.2456204281314487,1.8907462735916216,11.00779928523287,7510.205499779522,1.142918909202518,0.9670140980638888,0.8612603575726769,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2072,0.9351811107486745,1.0411753230105,3.4396686009553927,7321.8041742485475,1.224748250702055,1.219612448783602,0.8542385550801234,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2073,1.6049249536208539,3.7725454321013876,-5.884838491557969,7049.746331540884,1.0529471500865635,0.7098521699720894,0.8673682363305032,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2074,0.7838697097962467,2.704152131176886,-9.511755601238788,7043.536006632597,0.9657680088214726,1.1252926027728363,1.1569632393875096,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2075,0.6739535143994009,3.6085334002768006,15.722594848786343,7347.798526441287,1.162288757354143,1.244985303930903,0.6783901115409873,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2076,0.940988132111605,3.608754857223125,3.7232030142462773,7300.841075469216,0.9630200248935973,0.9020537416558587,0.8772114269890023,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2077,1.0708103405167075,2.5453658871994493,17.73306375321797,7013.043014756433,1.1554011496251904,0.7950421969509612,0.90302115354781,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2078,1.7166360257638535,3.3236130521548035,-6.775597398088103,7181.086345453175,1.0470491952203569,0.9177598585091196,1.26811297819266,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2079,1.0684926758494055,4.041506382224119,2.91137534369268,7234.541681991585,0.8648824238614934,0.6329237493777574,1.3347066807729344,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2080,0.741185710986566,2.6289697876251386,-20.43151663473985,7247.376000312699,1.10706318645157,0.9206432742756253,1.1159301631963026,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2081,3.16178746014517,2.397430965425162,5.213582201975761,7363.916150819836,1.2344407419992147,0.885703717617431,0.9984551966929468,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2082,1.314470069476557,2.8734711228397156,9.428315479952378,7380.242855722995,0.8751784135723568,0.8616523840980591,0.9232596337029886,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2083,0.9796198989710497,3.5320091460622365,4.095035235166508,7020.493402740906,1.046424603467041,1.0130801124308784,0.8587847421484545,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2084,0.7030972444333913,2.6177727738177134,9.455318200434185,7078.188520189817,1.080125385565747,1.2322682588853484,0.7697458542913975,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2085,1.0945440208292643,3.496319715831821,9.064899150314382,7239.656404958613,1.1924048139451564,1.6552709085779533,1.2412412173990162,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2086,0.9119682866159573,3.1428292864686234,-26.39171840898385,7211.9304416301475,0.9855056758622996,0.6276883705687608,0.7565220511103907,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2087,0.7321653797828873,2.967410725778915,11.286742418779879,7342.42085246064,1.1257749061606834,0.7098318757833104,1.0990950798878492,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2088,1.1271227857341393,2.109604795343753,11.204517446764948,7169.389326424865,0.9143222937509863,0.9869144985695882,1.073785961641614,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2089,1.3546200909339932,1.921113323136393,7.135639973342177,7106.393518146349,0.9115950684158588,0.8949340469550029,0.5953446587374628,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2090,1.0923309183764003,2.147832625439474,0.9492171906538814,7139.749572665863,1.060901335669208,1.0962554553193136,0.9298648467430097,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2091,0.6203515778606112,3.5812008853740704,2.6152357502344654,7126.922489427413,0.9982885937643233,1.1246608573005765,1.200655280262868,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2092,1.3047006437249167,2.497525657958799,-3.6161714405939427,7167.540668302332,0.9947478095072274,0.850787435671664,0.9100151164872433,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2093,0.676523145539275,2.9252793118530342,-19.83116177683366,7325.042512042837,0.9586035293142966,1.1728232582837477,1.0714894156514352,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2094,1.2209532124269071,3.91971639988021,12.825787361733772,6681.07154686781,1.026953986943875,1.1755984028551774,0.710897918086879,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2095,0.481984838021366,2.3683297230039635,10.999836218709788,7043.134867696874,1.101825533091891,0.7443935612950624,1.0719184595184654,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2096,1.0732510691548252,3.1502123663072283,8.084787428965331,7271.147955202549,1.0482647942050298,0.6156731207660023,0.8759068449918699,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2097,1.2404927172968592,3.0305699694170407,14.331975799768564,7147.313779842436,1.06134216120694,1.2812167213772931,1.2695033414362495,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2098,1.5457439588737634,2.1959399133817294,-17.516844484497017,7306.490833389315,0.9812320701941089,1.226120278383657,1.012243554354631,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2099,0.7777726581560228,2.9854764330920918,-1.038986509815931,7242.860098212368,1.073027137439428,0.9597707512116554,1.1536782039080775,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2100,1.012313515781703,2.6495745652400786,2.443591778255453,7244.367097873159,1.1583589720350065,0.9066904171390181,1.5084122883710667,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2101,1.1252726221234766,2.1600668286304736,-1.2488772495794025,7087.227496553052,0.8981033157628929,0.9678737762381624,0.9484191796161441,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2102,1.3146943305657304,2.3786461646605606,1.5829121788496379,7011.86061938634,1.0928070855468188,0.9521349689893656,0.8994647093499301,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2103,0.8294509276330455,2.3571367942767143,16.513231272433895,7043.56444392241,1.1504456876892437,1.004376364765902,0.8943949620462349,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2104,1.3872956479211642,1.783897361990914,-2.9073044994877417,7130.392440513514,0.9810235204139887,1.0254452727429093,0.6100074216551497,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2105,0.9318271247636494,2.940626579260996,-6.369923314065263,7081.396889868822,1.064027298216202,1.2897368918061973,0.9113935022572643,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2106,0.6829215086214668,4.05935130729755,-9.811249632548057,7082.074147108468,0.9095155613140611,0.8924010694646181,1.155671798925883,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2107,1.1521470889395542,1.4126648344656012,0.9017139438548607,7008.881171468965,1.0781831328765585,1.2538964403001338,0.737389844554933,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2108,0.5801070184863236,1.0194695095123383,-6.808007401052802,7270.064310910641,1.202023685046378,1.0666981062222893,0.7814906704297241,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2109,0.7570390757794512,2.844904294680216,-6.207506772350068,7135.751709360317,1.0380788261100458,0.8180720351819754,0.921110674798453,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2110,1.326944775140769,2.8602998514546307,0.34412508249185836,7253.19915185675,0.9827016064018306,0.7262323582828231,1.0683402988789854,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2111,0.9006085559999012,3.775851677139661,2.273100882875342,7370.256337329605,1.0716394609053932,1.1067131199163787,1.1488056634658657,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2112,2.954001153146657,2.343825498706197,15.084080556746072,7327.3068044404035,0.7243407246735232,1.5717423926442198,0.9981235764895531,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2113,0.9772468314542204,2.698382605075768,12.766184032372873,7248.449959765018,0.9483298445333411,0.5719488739928112,1.5181362995566865,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2114,1.463247808064877,3.4455144225404872,3.9472357214095073,7358.687721598556,1.0557662283815286,0.9096235082047068,0.5386498737218047,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2115,0.7063049614281521,1.5974454592816927,1.5259793003331752,7189.302074158403,0.8765837772457428,0.9146703374053332,1.30470593150886,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2116,1.2713532497839524,3.2067954256185236,-2.0500848386695183,7242.485985302259,1.1618440037238877,0.8026782113902924,0.7755874030860291,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2117,0.9197012395519225,2.2648024297362834,2.486018517260723,7226.199919515758,1.0960525477684644,0.8904018328888919,0.841352303457793,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2118,0.9141327178210588,2.5557146048554813,-3.207033606096619,7288.838848798411,0.9960207060616466,0.980170542561699,0.8503203649459354,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2119,1.757823493074987,4.228175084018454,-13.863071046251513,7315.836415508486,0.9504321514160597,1.1483685094031086,0.9115930397742965,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2120,0.7274431398746586,3.8522662155741307,-10.528579576903319,7447.21185682269,0.9919679889183575,1.0780655582487195,1.0596774754814713,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2121,0.7186094368685286,3.6566682335829133,8.727585332786202,7480.544289530895,1.1584663487059708,0.7957457791880915,1.223106478219111,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2122,1.2742905605670398,2.8965346865082178,-6.314110013384971,7116.253567143771,1.0183300045729824,1.361848204216713,1.294590916890358,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2123,1.6610122339298805,3.2731018364412066,11.827710762725193,7261.186675175946,0.9414971217418711,1.0547982550458332,0.9930382432822361,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2124,0.851112758348034,4.457116028361224,-13.453545305038634,7308.333561047961,0.8894399520307993,1.2866226580520643,1.4204289947547721,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2125,0.9299674678944615,2.543383849927291,2.003017339881911,7212.2709443839285,1.048986367186517,1.389884666907804,0.9485467478437063,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2126,1.2000155633087202,1.9900173012204334,4.878388651823112,7091.07925070402,1.0562184887053683,1.4930377398828183,0.9284466242226423,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2127,1.194324522610244,1.853519967176965,4.088738701734581,6964.973215883799,0.9656839093223124,0.9281423333057389,1.343427144826102,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2128,0.5973709194620487,3.5496956456449005,-8.37520902965003,7171.531448174594,0.8465831848135448,1.2283617646957454,1.412773445658875,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2129,1.0512336668090505,4.056630676052986,-5.071369577764132,7256.126101056644,0.9969949428028511,1.20142269872193,1.0538122330756938,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2130,0.9835117339203984,3.0770083029350395,7.7566676802698655,7257.100226430475,0.9290354206393016,1.3891699389297834,0.8878010611908086,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2131,3.7169238454852507,3.750381635397393,6.1450144671780516,7060.092822534142,1.0886770335211282,0.7316383755776829,0.8863440517516912,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2132,1.03007523348414,3.032040023070456,-3.98971838805312,7083.391086071598,1.020289853634935,1.0813211685704893,0.9766928612229078,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2133,0.4794621440922456,2.3422885497788197,1.5085936089584941,7285.584849308887,0.8653801671278153,0.8091587145181603,0.7163271464295373,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2134,0.6374181450601688,0.5916343013849499,-7.85571889407766,7193.240502242627,0.8889375187926781,1.0647194854483697,0.8642615747514436,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2135,0.6833303262965045,2.464942551069499,1.8373229643216218,7197.805966367528,1.0526784521250891,1.1995983777115546,1.4201705536418734,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2136,0.6497808197600764,3.491121642945104,12.64001160656137,7104.004640564432,1.039237568127601,0.9803389672096563,0.9640820800064018,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2137,0.881615558894074,2.8552702168634423,-6.0152646985977,7249.26116821843,1.0858755397657114,1.536845977965729,1.105357706825739,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2138,3.4336566781098092,3.032720642875569,7.360609159257575,7166.0291572634305,1.0767427821369666,1.0284394445597627,0.9872479928382734,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2139,0.7646077783659523,2.702479277422102,0.6881892168292003,7194.08022431218,1.0639253631595205,0.9460536035723957,0.7275877637596541,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2140,0.5340437769568251,1.7512004370068484,2.7934906393166186,7470.048462711049,0.9576394580737578,1.3753444759185558,1.12747909450876,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2141,1.317213033397112,3.126372168674657,-2.699716151120377,6985.5923601200575,0.9717736754908605,1.172453853267469,1.339393706624689,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2142,0.46322012970081705,0.9645283091593555,-8.315078424422307,7328.155249230116,1.0500028961343872,1.143009606358961,0.7498451078395397,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2143,0.9619945193655847,1.8323495801264273,15.540473149488909,7457.769912570418,1.014851745748853,0.9349792392844657,1.0169379170674222,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2144,1.2268330670539263,2.5628302578776085,-1.772750416360007,7278.034179457612,0.9027451838709797,0.9427023692715687,1.1614562238757462,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2145,0.9326182558365834,1.9522922978149673,17.132758122979386,7284.176764615398,1.1059949272035585,0.9257920951961853,1.0584221740744546,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2146,0.7656219931262878,4.134722323782455,16.8264029998873,7248.2180638317495,1.0169306753161906,1.1586097785942964,0.9172526892544662,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2147,0.8945563325309615,3.7678123011081905,-5.974021081637964,7190.574976432195,1.0528720731629395,1.5572588273768306,1.1933863180153166,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2148,1.7254051071972252,1.4921024467957655,4.802619501156419,7256.234205697712,0.9840922040672418,0.6175709925109412,0.9087582141137002,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2149,0.9610566791229187,3.1458319185895616,18.046543024985212,7129.341284150171,0.9321337148881944,1.096195237140692,0.898106432515177,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2150,0.41834702539547575,3.8189433606613328,-16.80632305647641,7223.583929316964,0.9903655538666277,1.0002497430499973,1.7545862460727986,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2151,1.0737122215687194,2.4714467838983594,-3.8823020546116984,7210.2908688354555,0.9009062489654256,0.6256629135939683,1.1224578288605669,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2152,0.559521356622809,3.0254237472254677,7.940656087937437,7097.49085097285,1.020766883943817,1.0918350306874358,1.4102458780237561,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2153,1.3344558443484562,1.825536641810064,3.5476916153103843,7125.009095402381,0.8398889761371924,0.7260018234584095,0.8406982201024396,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2154,0.599665485086675,3.8352755329958783,-7.612013710256713,7272.664613728023,1.2175743785173019,1.0165478524258733,0.9769949702748929,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2155,0.6191516892017631,2.7939307823938773,3.235422184820165,7250.6585276207925,1.0312916106133454,1.0341075632426928,1.7013762355290045,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2156,1.0899165161396587,1.417387342938659,0.7661988005751497,7133.984383887027,1.1140736182871767,0.9132141437306415,0.8698392283487886,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2157,0.9378843887928623,4.735959268579442,-0.4077598523962225,7203.798003714188,0.8338391023802055,1.1064669304806236,0.9161506638793844,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2158,0.5289722778147349,2.846386841572952,-23.41351538432967,7212.254886408099,0.9808649549320071,0.855063673850215,0.9173885982257041,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2159,1.1297965971414292,3.7824919601078113,-5.528315992690976,7242.093808342366,0.761205733452049,1.2695042690944178,0.9464651054952457,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2160,1.2697668618421143,2.914262869559132,-4.877971121290291,7211.026412114533,1.0266007723639938,1.4505489365162845,0.9503821475247903,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2161,1.0288981882047563,2.6908979093725054,-0.26596700389068184,7306.9153709983075,1.0823548851642562,1.1760699681804028,0.83365384289114,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2162,2.015097445808014,2.785402905312401,2.910411370534556,6973.711803396338,0.8051589905123968,1.129428956022366,0.8784483209611764,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2163,0.6484748499032877,2.701839631921826,7.457339560665602,7375.636638195865,0.9716631025218618,0.7815532708632668,0.6888694518726665,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2164,0.7637748552135741,2.8316584615327014,-6.757988427414464,7153.598356692023,1.0000987469993836,0.9323060801585688,0.5761529953638707,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2165,0.9538549703301783,3.8885922773349195,28.129915006091522,7192.390004624161,1.0655046626882694,1.050552735581391,1.3870878372188886,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2166,1.4487747376251083,2.583094985167265,14.371308370523783,7085.962302772557,0.9696429815214386,1.0690052952102886,1.1157922405907672,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2167,0.804724696293199,2.4607732194629217,-8.570310924974448,7126.130289370252,0.9833470978440538,0.7367345171463385,0.8648641036509216,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2168,2.28433589964562,2.7378153691853813,12.995101868414876,7128.4363347105445,1.1876532399203499,0.7114090871131321,1.0984698042963856,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2169,0.7504207603692599,2.877368076754649,-4.660312479574271,7269.0484259434315,1.0981042109927825,1.2396115371067673,1.6755063865720854,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2170,0.9959199752455072,3.5696385820849725,5.293852548742186,7191.47415392091,1.0103591642949088,1.0591049787217564,0.8402450647538203,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2171,1.275610721284426,1.9213508555645424,5.910336282604456,7315.547572835428,1.0359202882457006,1.1672043937704486,1.1379081490092489,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2172,1.1154950249476938,4.227814479707433,-21.787603493985866,7247.440040350495,0.9209380760312065,1.1128928233886397,0.5616608273242916,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2173,0.8857763501082694,3.7428213953182947,2.5141298275004127,7117.852147820148,0.9888277685641487,1.2339839092053806,1.0750741032637527,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2174,1.1822060498522566,3.104978268840594,2.022771231653737,7224.10811809182,0.9207866937464098,1.1571951994423713,0.9866316149442281,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2175,0.4942454095443991,2.770044064405964,20.5760135737373,7340.8767456564165,1.0207822175946069,1.0212810941909827,0.638029302029007,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2176,0.6064922914752724,1.8120537784203394,7.376931280568525,7120.707943521851,0.894987037532256,1.0807112106256038,0.9301510421141279,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2177,1.1523923046590236,2.774411944006639,-8.046706402824427,7309.426630805039,0.9369363789973896,0.8004425531901819,1.0111613677774898,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2178,0.2982318233983305,1.5851081243204075,-8.474174331653998,7256.1590816914495,1.0293352774988707,1.0398065569581376,1.3871337408931945,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2179,0.895689082615546,3.565142337047025,-8.157621375705338,7414.268444854363,0.8684954803542806,0.9024810488893139,1.0057539638059159,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2180,1.2132832729430905,3.6932337687988914,-7.688786399371416,7387.638024557611,0.9716553972129519,0.8577239014204412,1.2610707893329276,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2181,0.8731448585092809,3.388791184593605,-8.589884052397062,7131.949312399647,1.045943996975652,0.7017670011171521,1.1361817787815909,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2182,1.00835373209331,1.9048700746409526,3.7167695014378204,6942.738742067077,1.090062804049637,0.7779928706236738,1.1220788985484553,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2183,1.521014223602574,3.528584540436856,1.254774738588731,7305.255565773423,0.9398825081850449,0.7887995822363512,1.1191598854645017,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2184,1.445631740945465,3.00647104453744,-3.3610986899383692,7372.208159861491,0.9794412680246622,0.7436079534955359,0.9947565779929576,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2185,0.7354119100406291,3.547806489614662,-6.6447725770005,7168.6145686520795,1.0957563449102277,1.1623026477645109,0.8325972529957028,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2186,1.8340898857639896,2.5200321544055946,-3.886114963278329,7210.209596379607,0.9937997068434354,1.3195375584779272,0.687620802356023,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2187,1.219238393586724,3.440323253559925,2.164525443848619,7059.371065726212,0.8626571858249681,1.2327219448809728,1.1153201780395323,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2188,1.416120636021901,3.9413187357347983,-0.38737345077582186,7267.368883241347,0.8586016607293427,0.7930230918464952,0.7249255362097844,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
2189,0.5085704569628813,1.846343578310927,-4.557091878402534,7194.222884648631,0.8938231107730291,0.5911365849897712,1.3710322143745828,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
